STATEFIPS,STATE,COUNTYFIPS,COUNTYNAME,AGI_STUB,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
01,AL,063,Greene County,0,3817.0000,624.0000,2338.0000,7860.0000,2637.0000,101138.0000,2850.0000,76970.0000,673.0000,1650.0000,335.0000,4513.0000,297.0000,3909.0000,547.0000,1864.0000,310.0000,182.0000,2045.0000,137.0000,1289.0000,591.0000,10208.0000,465.0000,2314.0000,277.0000,2888.0000,0.0000,0.0000,707.0000,12872.0000,562.0000,2031.0000,103.0000,116.0000,490.0000,382.0000,699.0000,2753.0000,435.0000,2432.0000,645.0000,3314.0000,2056.0000,49468.0000,1131.0000,1044.0000,600.0000,473.0000,81.0000,43.0000,116.0000,85.0000,1711.0000,5087.0000,1626.0000,4685.0000,1121.0000,1304.0000,22.0000,70.0000,1388.0000,6255.0000,1774.0000,7025.0000,285.0000,791.0000,3386.0000,12536.0000
01,AL,065,Hale County,0,8205.0000,1838.0000,4581.0000,15810.0000,4900.0000,221251.0000,5521.0000,175943.0000,1519.0000,3964.0000,525.0000,2375.0000,455.0000,2090.0000,1030.0000,4170.0000,454.0000,345.0000,2950.0000,323.0000,3538.0000,1052.0000,18454.0000,666.0000,3035.0000,643.0000,6277.0000,0.0000,0.0000,1288.0000,21676.0000,1034.0000,3009.0000,206.0000,213.0000,966.0000,618.0000,1281.0000,4136.0000,929.0000,6270.0000,1130.0000,5316.0000,4356.0000,121581.0000,2226.0000,2472.0000,1241.0000,1280.0000,339.0000,180.0000,283.0000,234.0000,2577.0000,7236.0000,2422.0000,6595.0000,1770.0000,2045.0000,24.0000,93.0000,3420.0000,15472.0000,3987.0000,17043.0000,796.0000,2156.0000,7198.0000,20921.0000
01,AL,067,Henry County,0,7472.0000,3070.0000,4873.0000,15761.0000,4908.0000,309892.0000,5997.0000,226498.0000,2471.0000,4843.0000,904.0000,2620.0000,778.0000,1929.0000,1054.0000,12895.0000,453.0000,729.0000,4937.0000,622.0000,7978.0000,1519.0000,29130.0000,627.0000,3678.0000,971.0000,9417.0000,0.0000,0.0000,1749.0000,35086.0000,1293.0000,5607.0000,390.0000,473.0000,1393.0000,1145.0000,1730.0000,7585.0000,1326.0000,10408.0000,1471.0000,7868.0000,5137.0000,190808.0000,2307.0000,2779.0000,1358.0000,1494.0000,321.0000,161.0000,377.0000,332.0000,2139.0000,5208.0000,1933.0000,4676.0000,1435.0000,1758.0000,41.0000,407.0000,4330.0000,31215.0000,4812.0000,33157.0000,1053.0000,3733.0000,6135.0000,18850.0000
01,AL,069,Houston County,0,46084.0000,17433.0000,28983.0000,97437.0000,30167.0000,2106949.0000,38312.0000,1577753.0000,14553.0000,47726.0000,6066.0000,23642.0000,5335.0000,17249.0000,6968.0000,64656.0000,1006.0000,4705.0000,35881.0000,3750.0000,51928.0000,8392.0000,169545.0000,3055.0000,16641.0000,5260.0000,56983.0000,142.0000,2473.0000,11715.0000,256135.0000,8862.0000,38993.0000,2500.0000,3386.0000,9878.0000,10059.0000,11626.0000,54549.0000,9337.0000,82237.0000,9858.0000,65312.0000,31957.0000,1356114.0000,14150.0000,17124.0000,7881.0000,8788.0000,2124.0000,1112.0000,1755.0000,1486.0000,12607.0000,31421.0000,11432.0000,27994.0000,9364.0000,12188.0000,542.0000,2379.0000,27345.0000,231352.0000,30681.0000,245608.0000,6591.0000,31351.0000,37976.0000,123871.0000
01,AL,071,Jackson County,0,21587.0000,10417.0000,15226.0000,46114.0000,14104.0000,851245.0000,17755.0000,653174.0000,6810.0000,18654.0000,1916.0000,6097.0000,1676.0000,4548.0000,3528.0000,25689.0000,1383.0000,1561.0000,7847.0000,1657.0000,19656.0000,4490.0000,80846.0000,3538.0000,15890.0000,2754.0000,26736.0000,37.0000,650.0000,3991.0000,73343.0000,3001.0000,10921.0000,877.0000,1108.0000,3290.0000,2737.0000,3969.0000,15668.0000,2924.0000,21954.0000,3227.0000,14498.0000,15477.0000,511991.0000,7042.0000,7730.0000,4033.0000,4534.0000,657.0000,309.0000,1341.0000,1196.0000,5570.0000,12403.0000,4923.0000,10833.0000,4004.0000,5123.0000,120.0000,374.0000,13151.0000,73255.0000,14823.0000,78833.0000,2923.0000,7312.0000,17959.0000,52649.0000
01,AL,073,Jefferson County,0,301115.0000,93503.0000,172094.0000,614482.0000,198531.0000,16550500.000,251963.0000,11770017.000,91796.0000,272037.0000,48758.0000,419934.0000,43407.0000,337124.0000,49734.0000,460400.0000,1035.0000,36094.0000,519027.0000,24205.0000,421677.0000,53694.0000,1028857.0000,21197.0000,122261.0000,32748.0000,394765.0000,1842.0000,42809.0000,107224.0000,2558873.0000,87416.0000,450532.0000,15991.0000,22614.0000,90398.0000,188797.0000,106654.0000,700141.0000,83818.0000,766024.0000,96038.0000,619643.0000,218769.0000,11064830.000,103825.0000,131926.0000,47565.0000,52642.0000,16940.0000,9150.0000,15384.0000,12921.0000,78661.0000,201607.0000,72380.0000,180709.0000,56676.0000,73022.0000,6510.0000,37996.0000,183467.0000,2057884.0000,204559.0000,2175822.0000,46201.0000,220680.0000,245947.0000,865813.0000
01,AL,075,Lamar County,0,5460.0000,2781.0000,4381.0000,12073.0000,3788.0000,202638.0000,4429.0000,153994.0000,1781.0000,3927.0000,498.0000,1398.0000,443.0000,893.0000,1093.0000,4387.0000,495.0000,381.0000,9083.0000,490.0000,4869.0000,1119.0000,17233.0000,923.0000,3654.0000,663.0000,6312.0000,0.0000,0.0000,1048.0000,19031.0000,802.0000,2464.0000,214.0000,185.0000,762.0000,437.0000,1043.0000,3288.0000,636.0000,3723.0000,900.0000,5023.0000,3693.0000,115485.0000,1720.0000,1977.0000,1027.0000,1227.0000,238.0000,125.0000,243.0000,195.0000,1628.0000,3847.0000,1462.0000,3399.0000,1091.0000,1316.0000,22.0000,88.0000,3122.0000,14725.0000,3615.0000,16096.0000,643.0000,1593.0000,4589.0000,14344.0000
01,AL,077,Lauderdale County,0,37916.0000,17494.0000,29265.0000,77369.0000,22535.0000,1790693.0000,30005.0000,1231232.0000,15268.0000,30430.0000,5552.0000,23774.0000,4995.0000,15065.0000,6938.0000,73150.0000,1739.0000,4163.0000,37659.0000,3781.0000,44306.0000,8959.0000,189282.0000,4063.0000,21067.0000,5556.0000,61311.0000,135.0000,2373.0000,10233.0000,209271.0000,7607.0000,31738.0000,2394.0000,2786.0000,8545.0000,8188.0000,10189.0000,44958.0000,7605.0000,56437.0000,8898.0000,49285.0000,27139.0000,1147160.0000,12454.0000,14843.0000,6062.0000,7569.0000,1218.0000,527.0000,3058.0000,2433.0000,8682.0000,20033.0000,7630.0000,16981.0000,5762.0000,7196.0000,399.0000,2081.0000,23837.0000,188535.0000,27188.0000,201905.0000,5825.0000,21751.0000,30638.0000,91570.0000
01,AL,079,Lawrence County,0,13676.0000,6566.0000,11048.0000,29417.0000,9248.0000,539799.0000,11418.0000,429167.0000,4168.0000,5240.0000,1338.0000,2265.0000,1163.0000,1553.0000,2290.0000,12542.0000,1462.0000,914.0000,4126.0000,884.0000,12481.0000,3018.0000,55450.0000,1876.0000,10246.0000,1601.0000,15650.0000,0.0000,0.0000,3009.0000,50491.0000,2257.0000,7032.0000,661.0000,755.0000,2404.0000,1323.0000,2995.0000,9776.0000,2271.0000,14862.0000,2610.0000,12181.0000,9922.0000,319623.0000,4747.0000,5743.0000,2795.0000,3365.0000,451.0000,255.0000,1030.0000,861.0000,3649.0000,8653.0000,3277.0000,7465.0000,2461.0000,2858.0000,49.0000,119.0000,8540.0000,41627.0000,9726.0000,45140.0000,1903.0000,5085.0000,11385.0000,33282.0000
01,AL,081,Lee County,0,58277.0000,21455.0000,33988.0000,123716.0000,39071.0000,2679821.0000,50442.0000,2059894.0000,17845.0000,35890.0000,9120.0000,35792.0000,8129.0000,25775.0000,9627.0000,87148.0000,630.0000,6588.0000,47985.0000,3487.0000,55803.0000,10192.0000,224786.0000,3918.0000,22736.0000,5644.0000,68508.0000,267.0000,4414.0000,18255.0000,379248.0000,14731.0000,65427.0000,2645.0000,3489.0000,15669.0000,22326.0000,18162.0000,97174.0000,14902.0000,139639.0000,15303.0000,77781.0000,42583.0000,1680727.0000,21755.0000,25969.0000,10832.0000,12401.0000,3791.0000,2071.0000,2857.0000,2467.0000,14228.0000,34641.0000,13038.0000,31367.0000,11109.0000,15725.0000,679.0000,3022.0000,35054.0000,261478.0000,38587.0000,279516.0000,8525.0000,33574.0000,48296.0000,152659.0000
01,AL,083,Limestone County,0,35741.0000,16852.0000,21907.0000,78356.0000,24171.0000,1853000.0000,30190.0000,1434043.0000,12620.0000,19709.0000,5089.0000,12426.0000,4509.0000,8424.0000,5540.0000,40854.0000,1365.0000,3688.0000,22005.0000,2731.0000,37093.0000,8238.0000,195449.0000,3351.0000,19567.0000,4248.0000,45046.0000,69.0000,1016.0000,11449.0000,230909.0000,9373.0000,37147.0000,1814.0000,2249.0000,10198.0000,9975.0000,11407.0000,52056.0000,9702.0000,85604.0000,9886.0000,50189.0000,27168.0000,1203314.0000,12964.0000,15835.0000,7040.0000,8601.0000,1759.0000,904.0000,2511.0000,2190.0000,7421.0000,17068.0000,6595.0000,14750.0000,5970.0000,8361.0000,377.0000,1688.0000,23656.0000,189442.0000,26116.0000,199654.0000,5601.0000,18046.0000,29215.0000,88469.0000
01,AL,085,Lowndes County,0,5716.0000,1125.0000,3337.0000,11791.0000,3948.0000,170957.0000,4741.0000,132322.0000,888.0000,1692.0000,349.0000,971.0000,288.0000,619.0000,1077.0000,6129.0000,306.0000,327.0000,2768.0000,231.0000,3630.0000,744.0000,14884.0000,550.0000,2688.0000,415.0000,4275.0000,0.0000,0.0000,922.0000,15986.0000,680.0000,1935.0000,180.0000,245.0000,654.0000,634.0000,913.0000,3087.0000,650.0000,4437.0000,804.0000,3961.0000,3587.0000,90216.0000,1845.0000,1941.0000,888.0000,808.0000,260.0000,156.0000,198.0000,167.0000,2599.0000,7734.0000,2497.0000,7236.0000,1650.0000,1919.0000,20.0000,66.0000,2593.0000,11912.0000,3029.0000,13168.0000,588.0000,2031.0000,5029.0000,18294.0000
01,AL,087,Macon County,0,9678.0000,1515.0000,5569.0000,17583.0000,5679.0000,279578.0000,7981.0000,216563.0000,1600.0000,2452.0000,544.0000,890.0000,428.0000,603.0000,1787.0000,7558.0000,275.0000,361.0000,1880.0000,334.0000,4284.0000,1703.0000,35296.0000,849.0000,4407.0000,832.0000,8022.0000,0.0000,0.0000,1820.0000,33871.0000,1329.0000,4558.0000,335.0000,742.0000,1362.0000,1301.0000,1798.0000,7285.0000,1262.0000,8242.0000,1622.0000,8742.0000,6375.0000,143220.0000,2706.0000,2651.0000,1141.0000,1004.0000,362.0000,205.0000,384.0000,296.0000,3718.0000,10589.0000,3509.0000,9898.0000,2224.0000,2554.0000,39.0000,139.0000,5064.0000,19314.0000,5739.0000,20668.0000,1018.0000,2067.0000,8467.0000,27048.0000
01,AL,089,Madison County,0,158186.0000,63902.0000,76531.0000,326349.0000,101125.0000,9792109.0000,133051.0000,7309990.0000,64040.0000,119124.0000,30792.0000,126818.0000,27083.0000,88608.0000,23643.0000,224969.0000,1859.0000,23114.0000,186723.0000,13976.0000,200619.0000,36336.0000,1008354.0000,10364.0000,58274.0000,19345.0000,229302.0000,612.0000,10324.0000,58129.0000,1253695.0000,47496.0000,220738.0000,8837.0000,11735.0000,52112.0000,71787.0000,57881.0000,319699.0000,48280.0000,446411.0000,50544.0000,286889.0000,122223.0000,7297213.0000,56601.0000,68939.0000,26312.0000,31941.0000,8259.0000,4117.0000,10594.0000,10033.0000,29192.0000,64798.0000,26134.0000,57314.0000,22066.0000,28998.0000,2663.0000,12808.0000,108216.0000,1230366.0000,116623.0000,1246307.0000,28327.0000,110231.0000,125556.0000,445925.0000
01,AL,091,Marengo County,0,10793.0000,2887.0000,5963.0000,21200.0000,6415.0000,332774.0000,6975.0000,253577.0000,2410.0000,5376.0000,856.0000,4119.0000,750.0000,3148.0000,1366.0000,8968.0000,540.0000,705.0000,6374.0000,616.0000,7083.0000,1775.0000,31261.0000,767.0000,4451.0000,1064.0000,11511.0000,0.0000,0.0000,1946.0000,37199.0000,1487.0000,5224.0000,379.0000,424.0000,1569.0000,1296.0000,1932.0000,7447.0000,1382.0000,9758.0000,1668.0000,9440.0000,5569.0000,199597.0000,2689.0000,3134.0000,1586.0000,1740.0000,397.0000,190.0000,448.0000,407.0000,3080.0000,8489.0000,2882.0000,7648.0000,2089.0000,2418.0000,68.0000,265.0000,4568.0000,28882.0000,5361.0000,31309.0000,1062.0000,3921.0000,9361.0000,26427.0000
01,AL,093,Marion County,0,10936.0000,5450.0000,8295.0000,24142.0000,7359.0000,402459.0000,8844.0000,303327.0000,3810.0000,8008.0000,1123.0000,4878.0000,967.0000,4093.0000,2083.0000,14523.0000,837.0000,782.0000,5672.0000,756.0000,7823.0000,2212.0000,34367.0000,1951.0000,9602.0000,1356.0000,13234.0000,0.0000,0.0000,2027.0000,37478.0000,1603.0000,5796.0000,370.0000,388.0000,1631.0000,1058.0000,2015.0000,7582.0000,1440.0000,9342.0000,1700.0000,9280.0000,7286.0000,229688.0000,3258.0000,3604.0000,1987.0000,2262.0000,336.0000,153.0000,619.0000,480.0000,3201.0000,7356.0000,2798.0000,6274.0000,2212.0000,2850.0000,63.0000,266.0000,6224.0000,31616.0000,7322.0000,34884.0000,1449.0000,4619.0000,9080.0000,26851.0000
01,AL,095,Marshall County,0,40382.0000,17589.0000,29441.0000,94891.0000,29374.0000,1615543.0000,33445.0000,1198780.0000,11995.0000,25915.0000,4469.0000,13925.0000,3836.0000,9484.0000,7025.0000,50920.0000,1747.0000,3568.0000,18120.0000,2894.0000,36228.0000,7461.0000,156994.0000,3412.0000,17336.0000,4632.0000,46796.0000,99.0000,1949.0000,8813.0000,174538.0000,6736.0000,25309.0000,1859.0000,2167.0000,7564.0000,7647.0000,8777.0000,37258.0000,6876.0000,55745.0000,7476.0000,36593.0000,26961.0000,944111.0000,13839.0000,14894.0000,7905.0000,7902.0000,1417.0000,641.0000,3100.0000,2467.0000,10430.0000,25434.0000,9269.0000,21866.0000,11064.0000,17730.0000,318.0000,1215.0000,21571.0000,144542.0000,25063.0000,156419.0000,4986.0000,17813.0000,34232.0000,107440.0000
01,AL,097,Mobile County,0,183636.0000,58925.0000,113183.0000,374188.0000,124165.0000,8008879.0000,151747.0000,5945260.0000,46487.0000,108578.0000,20625.0000,88918.0000,17652.0000,65087.0000,33074.0000,284283.0000,1252.0000,15129.0000,171803.0000,11868.0000,164060.0000,31127.0000,569958.0000,14484.0000,80882.0000,18863.0000,206105.0000,1086.0000,14068.0000,51141.0000,1046190.0000,40378.0000,153460.0000,8971.0000,12133.0000,41247.0000,54006.0000,50815.0000,233273.0000,39253.0000,314447.0000,43336.0000,216862.0000,126561.0000,5019783.0000,60324.0000,78734.0000,30913.0000,34801.0000,8635.0000,4472.0000,8890.0000,7820.0000,56378.0000,153118.0000,52167.0000,136714.0000,39234.0000,48358.0000,2254.0000,9907.0000,104314.0000,819316.0000,120847.0000,878465.0000,27507.0000,110557.0000,148139.0000,502278.0000
01,AL,099,Monroe County,0,9483.0000,3245.0000,6013.0000,20292.0000,6665.0000,351303.0000,7136.0000,267335.0000,2410.0000,5210.0000,877.0000,2758.0000,746.0000,1886.0000,1629.0000,10277.0000,538.0000,630.0000,5728.0000,704.0000,10457.0000,1894.0000,33841.0000,1191.0000,7292.0000,1036.0000,10930.0000,20.0000,176.0000,1841.0000,34277.0000,1406.0000,5096.0000,351.0000,462.0000,1385.0000,969.0000,1828.0000,6977.0000,1215.0000,8025.0000,1552.0000,8604.0000,5662.0000,209910.0000,2635.0000,2969.0000,1489.0000,1639.0000,386.0000,213.0000,372.0000,335.0000,3285.0000,9741.0000,3074.0000,8724.0000,2212.0000,2737.0000,83.0000,214.0000,4617.0000,31985.0000,5531.0000,35090.0000,1354.0000,4564.0000,7363.0000,24489.0000
01,AL,101,Montgomery County,0,120827.0000,26592.0000,59918.0000,219262.0000,69833.0000,4896626.0000,102333.0000,3636125.0000,28340.0000,70491.0000,14083.0000,85367.0000,12475.0000,65789.0000,19936.0000,148303.0000,1098.0000,10503.0000,139138.0000,6701.0000,96707.0000,18979.0000,457608.0000,6059.0000,33688.0000,11200.0000,137908.0000,403.0000,8945.0000,30696.0000,648334.0000,23270.0000,96296.0000,6086.0000,8637.0000,25491.0000,26653.0000,30472.0000,138254.0000,24333.0000,213551.0000,27081.0000,171676.0000,84407.0000,3145558.0000,36461.0000,40699.0000,15501.0000,16067.0000,5903.0000,3370.0000,4623.0000,3917.0000,36121.0000,101157.0000,33933.0000,94391.0000,24171.0000,31518.0000,1276.0000,6218.0000,69545.0000,532744.0000,76006.0000,563986.0000,15639.0000,63497.0000,102640.0000,339776.0000
01,AL,103,Morgan County,0,53534.0000,22964.0000,34749.0000,119730.0000,36464.0000,2527257.0000,44633.0000,1828552.0000,17551.0000,38956.0000,7517.0000,28610.0000,6697.0000,21503.0000,7850.0000,64719.0000,1531.0000,5399.0000,40450.0000,4476.0000,62224.0000,11565.0000,244496.0000,5555.0000,29551.0000,6760.0000,76117.0000,112.0000,1908.0000,14649.0000,289254.0000,11284.0000,44411.0000,3011.0000,3725.0000,12741.0000,11252.0000,14586.0000,63549.0000,11635.0000,87162.0000,12803.0000,75185.0000,38666.0000,1596365.0000,18321.0000,24311.0000,10235.0000,11365.0000,2165.0000,1120.0000,3313.0000,2909.0000,12187.0000,28138.0000,10870.0000,24726.0000,10812.0000,17225.0000,451.0000,3958.0000,32625.0000,254495.0000,36264.0000,268254.0000,7826.0000,24352.0000,44119.0000,137781.0000
01,AL,105,Perry County,0,6373.0000,780.0000,2703.0000,11213.0000,3064.0000,110332.0000,3220.0000,85322.0000,716.0000,2126.0000,245.0000,979.0000,210.0000,703.0000,795.0000,5347.0000,256.0000,203.0000,1599.0000,176.0000,1856.0000,565.0000,10512.0000,402.0000,2029.0000,347.0000,3360.0000,0.0000,0.0000,572.0000,10004.0000,447.0000,1083.0000,89.0000,82.0000,400.0000,274.0000,570.0000,1600.0000,332.0000,2118.0000,514.0000,2711.0000,2223.0000,52933.0000,1194.0000,1276.0000,617.0000,574.0000,127.0000,75.0000,130.0000,117.0000,1973.0000,6211.0000,1888.0000,5555.0000,1362.0000,1670.0000,0.0000,0.0000,1566.0000,6200.0000,2128.0000,7291.0000,364.0000,907.0000,5856.0000,15493.0000
01,AL,107,Pickens County,0,8006.0000,2798.0000,5280.0000,17479.0000,5615.0000,285959.0000,6582.0000,218292.0000,2155.0000,4449.0000,710.0000,7306.0000,613.0000,6848.0000,1088.0000,8407.0000,480.0000,484.0000,6425.0000,504.0000,5006.0000,1485.0000,24693.0000,844.0000,3911.0000,905.0000,8759.0000,0.0000,0.0000,1480.0000,27195.0000,1166.0000,3926.0000,274.0000,268.0000,1179.0000,879.0000,1475.0000,5489.0000,1032.0000,6693.0000,1295.0000,6999.0000,5153.0000,162789.0000,2437.0000,2570.0000,1498.0000,1596.0000,258.0000,126.0000,341.0000,278.0000,2789.0000,7533.0000,2580.0000,6955.0000,1932.0000,2509.0000,37.0000,210.0000,4196.0000,22295.0000,4851.0000,24109.0000,991.0000,3069.0000,6780.0000,21052.0000
01,AL,109,Pike County,0,13332.0000,4154.0000,9050.0000,27422.0000,8513.0000,615465.0000,11260.0000,388297.0000,3552.0000,13686.0000,1429.0000,75677.0000,1248.0000,74608.0000,1919.0000,12218.0000,671.0000,1112.0000,7520.0000,686.0000,8098.0000,2145.0000,45340.0000,904.0000,4317.0000,1350.0000,15645.0000,30.0000,438.0000,2581.0000,54410.0000,2027.0000,11620.0000,487.0000,572.0000,2099.0000,1890.0000,2571.0000,14683.0000,1938.0000,15725.0000,2168.0000,11270.0000,8803.0000,413386.0000,4170.0000,4948.0000,2164.0000,2261.0000,554.0000,309.0000,697.0000,521.0000,3961.0000,9881.0000,3649.0000,9040.0000,2984.0000,3926.0000,84.0000,298.0000,7185.0000,70296.0000,7977.0000,73561.0000,1791.0000,7269.0000,11172.0000,34527.0000
01,AL,111,Randolph County,0,9071.0000,3707.0000,6962.0000,20754.0000,6728.0000,325193.0000,7352.0000,246706.0000,2843.0000,6163.0000,932.0000,2928.0000,846.0000,2217.0000,1513.0000,10167.0000,695.0000,672.0000,4408.0000,722.0000,8603.0000,1706.0000,30845.0000,1237.0000,6065.0000,1026.0000,10205.0000,0.0000,0.0000,1875.0000,36078.0000,1452.0000,4827.0000,358.0000,373.0000,1511.0000,1387.0000,1868.0000,7011.0000,1381.0000,11403.0000,1583.0000,7371.0000,6164.0000,179724.0000,3018.0000,3059.0000,1785.0000,1799.0000,295.0000,150.0000,438.0000,361.0000,2910.0000,7331.0000,2648.0000,6557.0000,2176.0000,2970.0000,46.0000,175.0000,4883.0000,24078.0000,5656.0000,26502.0000,1284.0000,3310.0000,7458.0000,23638.0000
01,AL,113,Russell County,0,24823.0000,7380.0000,16252.0000,51554.0000,16997.0000,812400.0000,21081.0000,660122.0000,4631.0000,7719.0000,2209.0000,5147.0000,1914.0000,3430.0000,4559.0000,21119.0000,243.0000,1348.0000,8669.0000,1048.0000,11202.0000,4422.0000,73263.0000,1921.0000,11531.0000,1914.0000,17972.0000,0.0000,0.0000,5297.0000,96471.0000,4230.0000,12848.0000,813.0000,912.0000,4219.0000,4124.0000,5247.0000,19771.0000,4151.0000,31137.0000,4469.0000,21983.0000,16617.0000,429923.0000,8490.0000,9185.0000,3759.0000,3757.0000,1292.0000,711.0000,1032.0000,793.0000,9357.0000,25009.0000,8748.0000,22641.0000,6299.0000,7969.0000,63.0000,242.0000,12645.0000,55102.0000,14850.0000,60111.0000,2513.0000,6428.0000,21786.0000,75906.0000
01,AL,115,St. Clair County,0,33624.0000,16237.0000,20131.0000,72728.0000,23002.0000,1548587.0000,28425.0000,1242179.0000,11207.0000,17267.0000,4150.0000,10322.0000,3621.0000,7107.0000,5459.0000,40271.0000,627.0000,2854.0000,13227.0000,2677.0000,39228.0000,6542.0000,121154.0000,3170.0000,18017.0000,4073.0000,43457.0000,54.0000,820.0000,11649.0000,217552.0000,9607.0000,34651.0000,1699.0000,2771.0000,10152.0000,7881.0000,11587.0000,47836.0000,9898.0000,84845.0000,9819.0000,38784.0000,25359.0000,963441.0000,11788.0000,15157.0000,7060.0000,8895.0000,1903.0000,988.0000,2059.0000,1619.0000,7495.0000,17311.0000,6642.0000,14970.0000,5388.0000,6556.0000,226.0000,916.0000,22280.0000,137048.0000,24725.0000,146768.0000,4987.0000,13486.0000,27709.0000,81590.0000
01,AL,117,Shelby County,0,87232.0000,41704.0000,46115.0000,189541.0000,62321.0000,5895368.0000,73983.0000,4497081.0000,35893.0000,82371.0000,19889.0000,84242.0000,17684.0000,59864.0000,15498.0000,216185.0000,672.0000,15081.0000,169730.0000,8946.0000,175571.0000,16023.0000,330667.0000,5707.0000,33688.0000,10448.0000,140312.0000,573.0000,11540.0000,41772.0000,974759.0000,35109.0000,177048.0000,5762.0000,8649.0000,37302.0000,60107.0000,41635.0000,256558.0000,35742.0000,366365.0000,36892.0000,199910.0000,68945.0000,4179120.0000,32654.0000,45204.0000,17358.0000,23069.0000,5808.0000,3038.0000,5129.0000,4284.0000,12037.0000,25725.0000,10427.0000,21862.0000,10452.0000,14242.0000,2438.0000,11240.0000,62021.0000,755218.0000,67064.0000,796088.0000,17269.0000,92609.0000,66804.0000,218919.0000
01,AL,119,Sumter County,0,5522.0000,1119.0000,3330.0000,11033.0000,3720.0000,166121.0000,4305.0000,122313.0000,1031.0000,2382.0000,398.0000,2841.0000,335.0000,2455.0000,945.0000,3469.0000,386.0000,283.0000,3652.0000,214.0000,3156.0000,812.0000,14369.0000,580.0000,2843.0000,460.0000,4604.0000,0.0000,0.0000,943.0000,17019.0000,726.0000,2671.0000,182.0000,268.0000,700.0000,442.0000,939.0000,3635.0000,618.0000,3334.0000,849.0000,4848.0000,3165.0000,91077.0000,1746.0000,1702.0000,774.0000,682.0000,203.0000,110.0000,242.0000,212.0000,2301.0000,6366.0000,2168.0000,5908.0000,1514.0000,1731.0000,0.0000,0.0000,2219.0000,13713.0000,2679.0000,14884.0000,545.0000,1585.0000,4830.0000,16756.0000
