"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2008"	"2008"	"Multiple sclerosis"	"G35"	37	4718206	0.8
	"Alabama"	"01"	"2008"	"2008"	"Epilepsy, unspecified"	"G40.9"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Sleep apnoea"	"G47.3"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Myasthenia gravis"	"G70.0"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Muscular dystrophy"	"G71.0"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Infantile cerebral palsy, unspecified"	"G80.9"	44	4718206	0.9
	"Alabama"	"01"	"2008"	"2008"	"Tetraplegia, unspecified"	"G82.5"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	146	4718206	3.1
	"Alabama"	"01"	"2008"	"2008"	"Encephalopathy, unspecified"	"G93.4"	26	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Compression of brain"	"G93.5"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Other specified disorders of brain"	"G93.8"	14	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Mitral valve disease, unspecified"	"I05.9"	13	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Essential (primary) hypertension"	"I10"	343	4718206	7.3
	"Alabama"	"01"	"2008"	"2008"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	146	4718206	3.1
	"Alabama"	"01"	"2008"	"2008"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	244	4718206	5.2
	"Alabama"	"01"	"2008"	"2008"	"Hypertensive renal disease with renal failure"	"I12.0"	155	4718206	3.3
	"Alabama"	"01"	"2008"	"2008"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	27	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Acute myocardial infarction, unspecified"	"I21.9"	2660	4718206	56.4
	"Alabama"	"01"	"2008"	"2008"	"Acute ischaemic heart disease, unspecified"	"I24.9"	22	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	585	4718206	12.4
	"Alabama"	"01"	"2008"	"2008"	"Atherosclerotic heart disease"	"I25.1"	1988	4718206	42.1
	"Alabama"	"01"	"2008"	"2008"	"Ischaemic cardiomyopathy"	"I25.5"	132	4718206	2.8
	"Alabama"	"01"	"2008"	"2008"	"Other forms of chronic ischaemic heart disease"	"I25.8"	19	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	240	4718206	5.1
	"Alabama"	"01"	"2008"	"2008"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	205	4718206	4.3
	"Alabama"	"01"	"2008"	"2008"	"Other secondary pulmonary hypertension"	"I27.2"	66	4718206	1.4
	"Alabama"	"01"	"2008"	"2008"	"Pulmonary heart disease, unspecified"	"I27.9"	31	4718206	0.7
	"Alabama"	"01"	"2008"	"2008"	"Acute and subacute infective endocarditis"	"I33.0"	25	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Mitral (valve) insufficiency"	"I34.0"	31	4718206	0.7
	"Alabama"	"01"	"2008"	"2008"	"Aortic (valve) stenosis"	"I35.0"	124	4718206	2.6
	"Alabama"	"01"	"2008"	"2008"	"Aortic valve disorder, unspecified"	"I35.9"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Endocarditis, valve unspecified"	"I38"	85	4718206	1.8
	"Alabama"	"01"	"2008"	"2008"	"Dilated cardiomyopathy"	"I42.0"	71	4718206	1.5
	"Alabama"	"01"	"2008"	"2008"	"Other hypertrophic cardiomyopathy"	"I42.2"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Cardiomyopathy, unspecified"	"I42.9"	279	4718206	5.9
	"Alabama"	"01"	"2008"	"2008"	"Other specified conduction disorders"	"I45.8"	22	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Sudden cardiac death, so described"	"I46.1"	80	4718206	1.7
	"Alabama"	"01"	"2008"	"2008"	"Cardiac arrest, unspecified"	"I46.9"	1880	4718206	39.8
	"Alabama"	"01"	"2008"	"2008"	"Ventricular tachycardia"	"I47.2"	24	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Atrial fibrillation and flutter"	"I48"	283	4718206	6.0
	"Alabama"	"01"	"2008"	"2008"	"Ventricular fibrillation and flutter"	"I49.0"	28	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Cardiac arrhythmia, unspecified"	"I49.9"	204	4718206	4.3
	"Alabama"	"01"	"2008"	"2008"	"Congestive heart failure"	"I50.0"	1592	4718206	33.7
	"Alabama"	"01"	"2008"	"2008"	"Heart failure, unspecified"	"I50.9"	254	4718206	5.4
	"Alabama"	"01"	"2008"	"2008"	"Cardiovascular disease, unspecified"	"I51.6"	213	4718206	4.5
	"Alabama"	"01"	"2008"	"2008"	"Cardiomegaly"	"I51.7"	25	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Other ill-defined heart diseases"	"I51.8"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Heart disease, unspecified"	"I51.9"	313	4718206	6.6
	"Alabama"	"01"	"2008"	"2008"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	94	4718206	2.0
	"Alabama"	"01"	"2008"	"2008"	"Intracerebral haemorrhage in brain stem"	"I61.3"	19	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Intracerebral haemorrhage, unspecified"	"I61.9"	333	4718206	7.1
	"Alabama"	"01"	"2008"	"2008"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	64	4718206	1.4
	"Alabama"	"01"	"2008"	"2008"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	151	4718206	3.2
	"Alabama"	"01"	"2008"	"2008"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	18	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Cerebral infarction, unspecified"	"I63.9"	60	4718206	1.3
	"Alabama"	"01"	"2008"	"2008"	"Stroke, not specified as haemorrhage or infarction"	"I64"	1708	4718206	36.2
	"Alabama"	"01"	"2008"	"2008"	"Other specified cerebrovascular diseases"	"I67.8"	23	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Cerebrovascular disease, unspecified"	"I67.9"	90	4718206	1.9
	"Alabama"	"01"	"2008"	"2008"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	134	4718206	2.8
	"Alabama"	"01"	"2008"	"2008"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	71	4718206	1.5
	"Alabama"	"01"	"2008"	"2008"	"Generalized and unspecified atherosclerosis"	"I70.9"	146	4718206	3.1
	"Alabama"	"01"	"2008"	"2008"	"Dissection of aorta [any part]"	"I71.0"	40	4718206	0.8
	"Alabama"	"01"	"2008"	"2008"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	39	4718206	0.8
	"Alabama"	"01"	"2008"	"2008"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	30	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	17	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	15	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Peripheral vascular disease, unspecified"	"I73.9"	105	4718206	2.2
	"Alabama"	"01"	"2008"	"2008"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	38	4718206	0.8
	"Alabama"	"01"	"2008"	"2008"	"Hypotension, unspecified"	"I95.9"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Influenza with pneumonia, virus not identified"	"J11.0"	19	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Pneumonia due to staphylococcus"	"J15.2"	19	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Pneumonia, unspecified"	"J18.9"	836	4718206	17.7
	"Alabama"	"01"	"2008"	"2008"	"Emphysema, unspecified"	"J43.9"	179	4718206	3.8
	"Alabama"	"01"	"2008"	"2008"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	387	4718206	8.2
	"Alabama"	"01"	"2008"	"2008"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	61	4718206	1.3
	"Alabama"	"01"	"2008"	"2008"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	21	4718206	0.4
	"Alabama"	"01"	"2008"	"2008"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1998	4718206	42.3
	"Alabama"	"01"	"2008"	"2008"	"Asthma, unspecified"	"J45.9"	60	4718206	1.3
	"Alabama"	"01"	"2008"	"2008"	"Bronchiectasis"	"J47"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Pneumonitis due to food and vomit"	"J69.0"	256	4718206	5.4
	"Alabama"	"01"	"2008"	"2008"	"Adult respiratory distress syndrome"	"J80"	44	4718206	0.9
	"Alabama"	"01"	"2008"	"2008"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	188	4718206	4.0
	"Alabama"	"01"	"2008"	"2008"	"Interstitial pulmonary disease, unspecified"	"J84.9"	48	4718206	1.0
	"Alabama"	"01"	"2008"	"2008"	"Pleural effusion, not elsewhere classified"	"J90"	13	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Acute respiratory failure"	"J96.0"	20	4718206	0.4
	"Alabama"	"01"	"2008"	"2008"	"Chronic respiratory failure"	"J96.1"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Respiratory failure, unspecified"	"J96.9"	212	4718206	4.5
	"Alabama"	"01"	"2008"	"2008"	"Other disorders of lung"	"J98.4"	75	4718206	1.6
	"Alabama"	"01"	"2008"	"2008"	"Peptic ulcer, site unspecified, chronic or unspecified with perforation"	"K27.5"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	41	4718206	0.9
	"Alabama"	"01"	"2008"	"2008"	"Acute vascular disorders of intestine"	"K55.0"	50	4718206	1.1
	"Alabama"	"01"	"2008"	"2008"	"Vascular disorder of intestine, unspecified"	"K55.9"	95	4718206	2.0
	"Alabama"	"01"	"2008"	"2008"	"Other and unspecified intestinal obstruction"	"K56.6"	89	4718206	1.9
	"Alabama"	"01"	"2008"	"2008"	"Ileus, unspecified"	"K56.7"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	24	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	25	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Perforation of intestine (nontraumatic)"	"K63.1"	27	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Peritonitis, unspecified"	"K65.9"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Alcoholic hepatitis"	"K70.1"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Alcoholic cirrhosis of liver"	"K70.3"	97	4718206	2.1
	"Alabama"	"01"	"2008"	"2008"	"Alcoholic hepatic failure"	"K70.4"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Alcoholic liver disease, unspecified"	"K70.9"	14	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Hepatic failure, unspecified"	"K72.9"	92	4718206	1.9
	"Alabama"	"01"	"2008"	"2008"	"Other and unspecified cirrhosis of liver"	"K74.6"	342	4718206	7.2
	"Alabama"	"01"	"2008"	"2008"	"Inflammatory liver disease, unspecified"	"K75.9"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Liver disease, unspecified"	"K76.9"	69	4718206	1.5
	"Alabama"	"01"	"2008"	"2008"	"Calculus of gallbladder without cholecystitis"	"K80.2"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Acute cholecystitis"	"K81.0"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Cholecystitis, unspecified"	"K81.9"	15	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Acute pancreatitis, unspecified"	"K85.9"	65	4718206	1.4
	"Alabama"	"01"	"2008"	"2008"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	144	4718206	3.1
	"Alabama"	"01"	"2008"	"2008"	"Local infection of skin and subcutaneous tissue, unspecified"	"L08.9"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Decubitus ulcer"	"L89"	27	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Rheumatoid arthritis, unspecified"	"M06.9"	49	4718206	1.0
	"Alabama"	"01"	"2008"	"2008"	"Arthrosis, unspecified"	"M19.9"	14	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	26	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Other specified disorders of muscle"	"M62.8"	20	4718206	0.4
	"Alabama"	"01"	"2008"	"2008"	"Osteoporosis, unspecified"	"M81.9"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Osteomyelitis, unspecified"	"M86.9"	17	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Chronic nephritic syndrome, unspecified"	"N03.9"	78	4718206	1.7
	"Alabama"	"01"	"2008"	"2008"	"Tubulo-interstitial nephritis, not specified as acute or chronic"	"N12"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Acute renal failure, unspecified"	"N17.9"	196	4718206	4.2
	"Alabama"	"01"	"2008"	"2008"	"End-stage renal disease"	"N18.0"	311	4718206	6.6
	"Alabama"	"01"	"2008"	"2008"	"Other chronic renal failure"	"N18.8"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Chronic renal failure, unspecified"	"N18.9"	96	4718206	2.0
	"Alabama"	"01"	"2008"	"2008"	"Unspecified renal failure"	"N19"	405	4718206	8.6
	"Alabama"	"01"	"2008"	"2008"	"Disorder of kidney and ureter, unspecified"	"N28.9"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Urinary tract infection, site not specified"	"N39.0"	179	4718206	3.8
	"Alabama"	"01"	"2008"	"2008"	"Newborn affected by premature rupture of membranes"	"P01.1"	20	4718206	0.4
	"Alabama"	"01"	"2008"	"2008"	"Newborn affected by chorioamnionitis"	"P02.7"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Extreme immaturity"	"P07.2"	59	4718206	1.3
	"Alabama"	"01"	"2008"	"2008"	"Other preterm infants"	"P07.3"	42	4718206	0.9
	"Alabama"	"01"	"2008"	"2008"	"Respiratory distress syndrome of newborn"	"P22.0"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"P26.9"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Bronchopulmonary dysplasia originating in the perinatal period"	"P27.1"	14	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	20	4718206	0.4
	"Alabama"	"01"	"2008"	"2008"	"Unspecified intraventricular (nontraumatic) haemorrhage of newborn"	"P52.3"	13	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Necrotizing enterocolitis of newborn"	"P77"	15	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Anencephaly"	"Q00.0"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Congenital malformation of heart, unspecified"	"Q24.9"	20	4718206	0.4
	"Alabama"	"01"	"2008"	"2008"	"Congenital diaphragmatic hernia"	"Q79.0"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Down syndrome, unspecified"	"Q90.9"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Respiratory arrest"	"R09.2"	215	4718206	4.6
	"Alabama"	"01"	"2008"	"2008"	"Malaise and fatigue"	"R53"	94	4718206	2.0
	"Alabama"	"01"	"2008"	"2008"	"Senility"	"R54"	72	4718206	1.5
	"Alabama"	"01"	"2008"	"2008"	"Other and unspecified convulsions"	"R56.8"	29	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Shock, unspecified"	"R57.9"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Haemorrhage, not elsewhere classified"	"R58"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Other lack of expected normal physiological development"	"R62.8"	286	4718206	6.1
	"Alabama"	"01"	"2008"	"2008"	"Other specified general symptoms and signs"	"R68.8"	62	4718206	1.3
	"Alabama"	"01"	"2008"	"2008"	"Sudden infant death syndrome - SIDS"	"R95"	59	4718206	1.3
	"Alabama"	"01"	"2008"	"2008"	"Instantaneous death"	"R96.0"	35	4718206	0.7
	"Alabama"	"01"	"2008"	"2008"	"Other ill-defined and unspecified causes of mortality"	"R99"	388	4718206	8.2
	"Alabama"	"01"	"2008"	"2008"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	29	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	40	4718206	0.8
	"Alabama"	"01"	"2008"	"2008"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	48	4718206	1.0
	"Alabama"	"01"	"2008"	"2008"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	21	4718206	0.4
	"Alabama"	"01"	"2008"	"2008"	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	27	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Car occupant injured in collision with fixed or stationary object, unspecified car occupant injured in traffic accident"	"V47.9"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Car occupant injured in noncollision transport accident, unspecified car occupant injured in traffic accident"	"V48.9"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	116	4718206	2.5
	"Alabama"	"01"	"2008"	"2008"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.9"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	76	4718206	1.6
	"Alabama"	"01"	"2008"	"2008"	"Person injured in unspecified motor-vehicle accident, nontraffic"	"V89.0"	14	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	441	4718206	9.3
	"Alabama"	"01"	"2008"	"2008"	"Unspecified aircraft accident injuring occupant"	"V95.9"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Fall on and from stairs and steps"	"W10"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Other fall on same level"	"W18"	27	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Unspecified fall"	"W19"	142	4718206	3.0
	"Alabama"	"01"	"2008"	"2008"	"Struck by thrown, projected or falling object"	"W20"	15	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Discharge from other and unspecified firearms"	"W34"	29	4718206	0.6
	"Alabama"	"01"	"2008"	"2008"	"Drowning and submersion while in swimming-pool"	"W67"	10	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Drowning and submersion while in natural water"	"W69"	15	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Unspecified drowning and submersion"	"W74"	42	4718206	0.9
	"Alabama"	"01"	"2008"	"2008"	"Inhalation of gastric contents"	"W78"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	89	4718206	1.9
	"Alabama"	"01"	"2008"	"2008"	"Unspecified threat to breathing"	"W84"	14	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Exposure to uncontrolled fire in building or structure"	"X00"	74	4718206	1.6
	"Alabama"	"01"	"2008"	"2008"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	16	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	126	4718206	2.7
	"Alabama"	"01"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	335	4718206	7.1
	"Alabama"	"01"	"2008"	"2008"	"Accidental poisoning by and exposure to alcohol"	"X45"	23	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	23	4718206	0.5
	"Alabama"	"01"	"2008"	"2008"	"Exposure to unspecified factor causing fracture"	"X59.0"	130	4718206	2.8
	"Alabama"	"01"	"2008"	"2008"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	99	4718206	2.1
	"Alabama"	"01"	"2008"	"2008"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	36	4718206	0.8
	"Alabama"	"01"	"2008"	"2008"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	11	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	85	4718206	1.8
	"Alabama"	"01"	"2008"	"2008"	"Intentional self-harm by handgun discharge"	"X72"	49	4718206	1.0
	"Alabama"	"01"	"2008"	"2008"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	39	4718206	0.8
	"Alabama"	"01"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	336	4718206	7.1
	"Alabama"	"01"	"2008"	"2008"	"Intentional self-harm by unspecified means"	"X84"	12	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Assault by handgun discharge"	"X93"	31	4718206	0.7
	"Alabama"	"01"	"2008"	"2008"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	21	4718206	0.4
	"Alabama"	"01"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	297	4718206	6.3
	"Alabama"	"01"	"2008"	"2008"	"Assault by sharp object"	"X99"	35	4718206	0.7
	"Alabama"	"01"	"2008"	"2008"	"Assault by unspecified means"	"Y09"	51	4718206	1.1
	"Alabama"	"01"	"2008"	"2008"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	53	4718206	1.1
	"Alabama"	"01"	"2008"	"2008"	"Other and unspecified firearm discharge, undetermined intent"	"Y24"	13	4718206	Unreliable
	"Alabama"	"01"	"2008"	"2008"	"Unspecified event, undetermined intent"	"Y34"	11	4718206	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Enterocolitis due to Clostridium difficile"	"A04.7"	81	4757938	1.7
	"Alabama"	"01"	"2009"	"2009"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	14	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	24	4757938	0.5
	"Alabama"	"01"	"2009"	"2009"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	20	4757938	0.4
	"Alabama"	"01"	"2009"	"2009"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	21	4757938	0.4
	"Alabama"	"01"	"2009"	"2009"	"Septicaemia, unspecified"	"A41.9"	812	4757938	17.1
	"Alabama"	"01"	"2009"	"2009"	"Chronic viral hepatitis C"	"B18.2"	97	4757938	2.0
	"Alabama"	"01"	"2009"	"2009"	"HIV disease resulting in other bacterial infections"	"B20.1"	12	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"HIV disease resulting in multiple infections"	"B20.7"	17	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"HIV disease resulting in other specified conditions"	"B23.8"	36	4757938	0.8
	"Alabama"	"01"	"2009"	"2009"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	47	4757938	1.0
	"Alabama"	"01"	"2009"	"2009"	"Candidal septicaemia"	"B37.7"	10	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	12	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	18	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Tonsil, unspecified - Malignant neoplasms"	"C09.9"	13	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	12	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	59	4757938	1.2
	"Alabama"	"01"	"2009"	"2009"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	201	4757938	4.2
	"Alabama"	"01"	"2009"	"2009"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	168	4757938	3.5
	"Alabama"	"01"	"2009"	"2009"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	712	4757938	15.0
	"Alabama"	"01"	"2009"	"2009"	"Malignant neoplasm of rectosigmoid junction"	"C19"	64	4757938	1.3
	"Alabama"	"01"	"2009"	"2009"	"Malignant neoplasm of rectum"	"C20"	109	4757938	2.3
	"Alabama"	"01"	"2009"	"2009"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	10	4757938	Unreliable
	"Alabama"	"01"	"2009"	"2009"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	114	4757938	2.4
	"Alabama"	"01"	"2009"	"2009"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	46	4757938	1.0
